Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.Cutscene.Gulag.Generic.C	Що за?!	Was zum?!	Que... ?!	¡¿Qué...?!	Что за?!	Ma che...?!	搞什么？！ 	なんだぁ？！		
Text.Cutscene.Gulag.Generic.D	Ого! Яка ж там холоднеча!	"Wow! Mann, war das kalt unten!"	"Ouah ! Il faisait froid, là-bas ?"	¡Vaya! ¡Sí que hace frío ahí abajo!	Ого! Холодно там было!	"Wow! Faceva freddo, eh?!"	哇！  这里好冷啊！ 	おおお！凍え死ぬぅぅぅ！		
Text.Cutscene.Gulag.Generic.E	Е-е...	Äh ...	Euh...	Eh...	Э-э...	Ehm…	呃…… 	ええと…		
Text.Cutscene.Gulag.Intro.A	"Швиденько, дме холодний вітер… І ведмеді. Багато ведмедів. "	"Schnell, der kalte Wind bläst ... Und Bären. Viele Bären. "	"Vite, le vent frais souffle... Et les ours. Plein d'ours. "	"Rápido, el aire frío no para... Y los osos. Montones de osos. "	"Быстрее, здесь дует ледяной ветер... И медведи. Много медведей. "	"Svelto, sta soffiando il vento freddo... E gli orsi. Moltissimi orsi. "	快点， 这儿冷风一个劲地吹…… 还有熊。 很多很多熊。 	早くしろ、冷たい風が入ってくる…それとクマもだ。ゾロゾロとな		
Text.Cutscene.Gulag.Intro.B	Їжа тут зігріє.	Das Essen hier hält dich warm.	"Ici, la nourriture te réchauffera."	La comida te mantendrá caliente.	Еда поможет тебе согреться.	Il cibo ti terrà al caldo.	吃这里的食物可以保暖。 	食事はここだ。体があったまるぞ		
Text.Cutscene.Gulag.Intro.C	Гей, злізай звідти!	Komm da runter!	Descends de là !	¡Baja de ahí!	Слезай оттуда!	Scendi da lì!	从那里下去！ 	そこ、つまみぐいしない！		
Text.Cutscene.Gulag.Intro.D	"Лікарі намагатимуться зробити все можливе, але ми нічого не обіцяємо. "	"Die Krankenstation wird ihr bestes versuchen, aber wir versprechen nichts. "	"Le personnel infirmier fera de son mieux, mais on ne promet rien. "	"Los enfermeros harán lo que puedan, pero no prometemos nada. "	"Персонал лазарета сделает для тебя все возможное, но мы ничего не обещаем. "	"Lo staff dell’Infermeria farà del suo meglio, ma non possiamo promettere nulla. "	医务室工作人员会竭尽全力， 但我们无法做任何承诺。 	医務室のスタッフはベストを尽くすが、必ず助かるとは限らない		
Text.Cutscene.Gulag.Intro.E	Працівники тут допоможуть надибати роботу.	"Die Mitarbeiter helfen dir, Arbeit zu finden."	"Ici, on t'aidera à trouver du travail."	Aquí te ayudarán a encontrar trabajo.	Здесь тебе помогут найти работу.	Lo staff qui ti aiuterà a trovare lavoro.	这儿的工作人员会帮你找到工作。 	ここでは職員に仕事を探してもらえる…		
Text.Cutscene.Gulag.Intro.F	У цій в’язниці.	Im Gefängnis.	Dans cette prison.	En esta prisión.	В этой тюрьме.	In questa prigione.	在这座监狱里。 	この所内で、だが		
Text.Cutscene.Gulag.Intro.G	Свіже повітря наповнить твої легені…	Die frische Luft wird deine Lungen füllen ...	L'air frais remplira tes poumons...	El aire fresco llenará tus pulmones...	Свежий воздух наполнит твою грудь...	L’aria fresca ti riempirà i polmoni.	你能尽情享受新鲜空气。 	新鮮な空気を大きく吸って…		
Text.Cutscene.Gulag.Intro.H	Тренування тут зроблять тебе сильним, наче ведмідь.	Hier zu trainieren macht dich so stark wie einen Bären.	Faire de l'exercice ici te rendra aussi fort qu'un ours.	"Si haces ejercicio aquí, estarás fuerte como un oso."	"Тренировки сделают тебя сильным, как медведь."	Allenandoti qui diventerai forte come un orso.	在这里工作， 你就会变得和熊一样壮。 	ここで体を鍛えれば、クマみたいに強くなれるだろう		
Text.Cutscene.Gulag.Intro.I	Якщо ми коли-небудь пустимо відвідувачів…	Falls wir je Besucher zulassen ...	Si on accepte les visiteurs...	Si algún día aceptamos visitantes...	Если к тебе пустят посетителей...	Se approviamo visitatori...	假如我们允许别人来探视…… 	われわれが面会を許可し…		
Text.Cutscene.Gulag.Intro.J	"І вони переживуть холод та ведмедів… "	Und sie die Kälte und die Bären überleben ... 	Et qu'ils survivent au froid et aux ours... 	"Y sobreviven al frío, y a los osos... "	И они переживут морозы и медведей... 	"E riescono a sopravvivere al freddo, e agli orsi... "	而且严寒和熊都没能要了这些人的命……  	この寒さとクマに殺されずにすんだなら…		
Text.Cutscene.Gulag.Intro.K	Тоді вони прийдуть сюди.	Dann kommen sie hierher.	"Alors, ils viendront ici."	Entonces vendrán aquí.	Они смогут прийти сюда.	A quel punto verranno qui.	那他们可以来这里探视。 	この部屋に面会人がやってくる		
Text.Cutscene.Gulag.Intro.L	На цьому ми завершимо нашу прогулянку.	Und damit ist unsere Tour beendet.	Et c'est la fin de la visite.	Y con esto termina nuestro tour.	И на этом экскурсия заканчивается.	E così si conclude il nostro tour.	参观到此结束。 	まあ、ざっとこんな感じだ		
Text.Cutscene.Gulag.Intro.M	"Як бачиш, ніщо не потрапляє сюди і не виходить звідси."	"Wie du siehst, kommt niemand rein oder raus."	"Comme tu peux le voir, rien ne peut entrer ou sortir d'ici."	"Como puedes ver, nada entra ni sale de aquí."	"Как видишь, сюда никто не войдет и никто не выйдет."	"Come puoi vedere, niente entra o esce da qui."	如你所见， 想出入这里是不可能的。 	一度入ったら出られないっていうのは、まさにここのことさ		
Text.Cutscene.Gulag.Intro.N	"*Принюхується*"	"Schnüffel, schnüffel."	"Sniff, sniff"	*Olisqueo*	*Принюхивается*	"Sniff, sniff"	嗅， 嗅	くしゅん！		
Text.Cutscene.Gulag.MP.A	"Тепер ми поїдемо, так?"	"Du kannst doch fahren, oder?"	"Tu peux conduire là, non ?"	"Ahora puedes conducir, ¿no?"	"Теперь ты можешь рулить, да?"	"Adesso riesci a guidare, vero?"	你会开车对吧？ 	さてと、運転はできるか？		
Text.Cutscene.Gulag.MP.B	Так, так, так...	"Ja, ja, ja ..."	Ouais ouais ouais...	"Sí, sí, sí..."	Да-да-да...	Sì sì sì...	对对对…… 	任せとけって…		
Text.Cutscene.Gulag.MP.C	Зробімо це! Нужбо!	Gehen wir’s an! Und los!	Allons-y ! Envoie !	¡Hagámoslo! ¡Dale!	За дело! Давай	Facciamolo! Forza!	动手吧！  快走！ 	いっくぞぉ！アクセル全開！		
Text.Cutscene.Gulag.MP.D	Упс!	Hoppla!	Oups !	¡Uy!	О-ох!	Oops!	哎呀！ 	うおっと！		
Text.Cutscene.Gulag.MP.E	ГЕЙ! ПОВЕРНІТЬСЯ!	UI! KOMM ZURÜCK!	HÉ ! REVIENS ICI !	¡EH! ¡VUELVE AQUÍ!	ЭЙ! ВЕРНИСЬ СЮДА!	EHI! TORNA QUI!	喂！  快回来！ 	おい！戻ってこい！		
Text.Cutscene.Gulag.SP.A	Чому я це зробив вранці після строґанівської ночі...	Warum habe ich das am Morgen nach der Stroganoff-Nacht getan ...	Pourquoi est-ce que j'ai fait ça après la soirée Stroganoff...	¿Por qué hago esto la noche después del estofado Stroganoff...?	Почему я делаю это наутро после жаркого на ужин...	Perché l’ho fatto la mattina dopo la notte di Stroganoff...	我前一晚吃了酸奶油， 为什么第二天早上决定这么干…… 	そういや、昨日の晩メシはカレーだったか…		
Text.Cutscene.Gulag.SP.B	Від мене тхне, наче я з пасовища!	Ich rieche nach Bauernhof!	Je pue la ferme !	¡Huelo a granja!	От меня пахнет деревней!	Puzzo come una stalla!	我闻起来一股农场味！ 	ぷんぷんニオうぞ！		
Text.Cutscene.Gulag.SP.C	Що за...	Was zum ...	Que...	¿Qué…?	Что за...	Ma che...?	搞什么…… 	なんだぁ…		
Text.Cutscene.Gulag.SP.D	Бог ти мій!	Meine Güte!	Bon sang !	¡Vaya!	О боже!	Oh cielo!	天呐！ 	おいおい！		
Text.Cutscene.Gulag.SP.E	Викличте водопровідника! Каналізація знову лякає собак!	Ruf die Instandhaltung an! Die Abflüsse verscheuchen die Hunde!	Appelez l'entretien ! Les égouts effraient à nouveau les chiens !	¡Llamad a mantenimiento! ¡Las cloacas vuelven a asustar a los perros!	Вызовите ремонтников! Собаки опять боятся канализации!	Chiamate la manutenzione! Le fognature stanno ancora spaventando i cani!	打电话给维护人员！  下水道又吓到狗了！ 	管理人を呼べ！犬どもが下水のニオイにびびっちまってら！		
Text.Cutscene.OWF.Generic.A	"Ану, повернися!"	"Komm hierher zurück, du!"	"Hé toi, reviens ici !"	¡Vuelve aquí!	"А ну сюда, ты!"	"Torna qui, tu!"	你给我回来！ 	おい、戻ってこい！		
Text.Cutscene.OWF.Generic.B	ТИ, негайно сюди!	Du kommst sofort zurück!	"TOI, reviens ici !"	"¡TÚ, vuelve aquí!"	"ТЫ, иди сюда!"	"TU, torna qui!"	你给我回来！ 	そっちが戻れぇぇぇ！		
Text.Cutscene.OWF.Generic.C	І як тепер це відчувається?!	Und wie gefällt dir das hier?!	Qu'est-ce que tu penses de ça ?	¡¿Qué te parece esto?!	Как тебе теперь это нравится?	Che ne dici di questo?!	你觉得这个如何？ ！ 	これならどうだ？		
Text.Cutscene.OWF.Generic.D	Як се, трясця, сталося!	Wieso passiert das!	Comment c'est possible ?!	¿Cómo está sucediendo esto?	Как это произошло?	Come è possibile?!	这怎么可能！ 	どうなってんのぉぉぉぉ！		
Text.Cutscene.OWF.Generic.E	О-о-о-ох!	Pfff!	Aïeeee !	¡Buah!	О-о-ох!	Uuuufff!	噢！ 	ぬぐおっ！		
Text.Cutscene.OWF.Intro.A	"Як ти, друже? Ласкаво просимо до найбільш захищеного форту, який ти коли-небудь бачив."	"Wie geht‘s, Partner, willkommen in der sichersten Festung, die du je sehen wirst."	"Yo, bienvenue dans le fort le plus sécurisé au monde."	"¿Qué tal, compañero? Bienvenido a la fortaleza más segura que verás jamás."	"Приветствую, партнер. Добро пожаловать в самую укрепленную крепость."	"Ehi compare, ti do il benvenuto sul forte più sicuro che tu abbia mai visto."	你好， 伙计， 欢迎来到世界上戒备最森严的堡垒。 	やあ、相棒。われらが難攻不落の要塞へようこそ		
Text.Cutscene.OWF.Intro.B	"Тут ми проводимо переклик, не забудь прийти!"	"Das hier nennt sich Appell, sei auf jeden Fall immer dabei!"	"C'est ici qu'on fait l'appel, n'oublie pas de te présenter !"	"Aquí hacemos el pase de lista, ¡asegúrate de acudir!"	"Здесь мы проводим перекличку, не пропускай ее!"	Qui è dove facciamo l’Appello: assicurati di venire!	我们在这里进行点名， 一定别缺席！ 	点呼はここだ。 絶対に遅れるな！		
Text.Cutscene.OWF.Intro.C	Хочеш перекусити? У нас тут є будь-яке пташине м'ясо, яке тільки можна уявити.	"Lust auf einen Happen? Wir haben hier alle Sorten Vogelfleisch, die man sich wünschen kann."	Envie de bouffe ? Nous avons plein de viandes d'oiseau différentes ici.	¿Quieres tomar algo? Tenemos toda la carne de pájaro que puedas consumir.	Хочешь перекусить? У нас здесь есть птица на любой вкус.	Vuoi del cibo? Qui abbiamo tutto il mangime per uccelli che desideri	肚子饿了？  我们这里的禽肉应有尽有。 	腹は減ったか？この食堂では、ありとあらゆる鶏肉が食えるぞ		
Text.Cutscene.OWF.Intro.D	Сюди можна звернутися, коли тобі погано.	"Hierher kannst du kommen, wenn die Zeiten hart sind."	C'est ici qu'il faut venir si les temps sont durs.	Este es el sitio donde venir cuando todo te va mal.	Сюда обращаются в тяжелые времена.	Qui è dove potrai venire quando attraverserai dei brutti momenti	如果你受伤了， 就来这里	ここはおまえさんが、きっつい目に遭った時に来る場所だ		
Text.Cutscene.OWF.Intro.E	"А тут є змога отримати роботу. Ти нарешті зможеш добре та чесно заробляти."	"Hier gibt’s Jobs. So kannst du endlich ein ehrliches, ehrbares Leben führen."	"C'est nos boulots. Ici, tu peux enfin gagner ta vie honnêtement."	"Tenemos estos trabajos. Por fin, podrás llevar una vida honrada y honesta aquí."	Здесь можно найти работу. Здесь ты наконец-то сможешь жить честной жизнью.	Questi sono i lavori che ci danno. Finalmente qui potrai avere una vita onesta e retta.	我们这里提供工作。 你终于能靠正当收入体面地生活了。 	所内で働くこともできる。ようやくまっとうな暮らしを営めるわけだ		
Text.Cutscene.OWF.Intro.F	"Як бачиш, ми не шкодуємо коштів на наш ультрасучасний тренажерний зал."	"Wie du sehen kannst, haben wir für unser Fitnessstudio keine Kosten gescheut."	"Comme tu peux le voir, notre salle de sport est du dernier cri."	"Como puedes ver, no hemos escatimado en gastos en nuestro gimnasio de última generación."	"Как видишь, на наш суперсовременный спортзал средств не пожалели"	"Come puoi vedere, non badano a spese per la ginnastica"	如你所见， 我们不惜重金建造了条件一流的健身设施。 	ご覧のとおり、ジムには最新鋭の高級マシンがずらりと並んでいる		
