Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese			
&Text.Guards.FoodHall	Може, ти краще б з’їв мій черевик?	Frisst du lieber meinen Stiefel?	Tu préfères manger ma botte ?	¿Prefieres comerte mi bota?	"Думаешь, мой сапог вкуснее?"	Vuoi mangiare il mio stivale?	你更喜欢吃我的靴子吗？	代わりにブーツを食いたいか？			
&Text.NPC.Maintenance.Idle	Ти сьогодні один увечері?	Fühlst du dich heute einsam?	Tu fais quelque chose ce soir ?	¿Estás solo esta noche?	Тебе сегодня одиноко?	Vuoi compagnia stanotte?	你今晚寂寞吗？	今夜はおひとりかい？			
&Text.Inmates.Attacked	За честь!	Für die Ehre!	Gloire !	¡Por el honor!	На счастье!	Per l’onore!	为了荣耀！ 	名誉のためだ！			
&Text.NPC.JobstaffRandom	У нас завжди є місце для нових працівників	Für mehr Arbeiter ist immer Platz.	On cherche toujours des nouveaux.	Siempre caben más trabajadores.	У нас всегда есть вакансии	C’è sempre posto per nuovi lavoratori	总有空间容纳更多工人	仕事はいくらでもある			
&Text.Guards.FoodHall	Тримай виделку зубцями вниз, телепеню!	"Gabel nach unten, du Depp!"	Gardez les fourchettes vers le bas !	"¡Pon el tenedor hacia ti, idiota!"	"Держи вилку зубцами вниз, идиот!"	"Tieni giù la forchetta, idiota!"	把头给我低下， 蠢货！ 	フォークをこっちへ向けるんじゃない！			
&Text.NPC.Warden	Нечемно так витріщатись	Gaffen ist unhöflich.	On ne fixe pas les gens	Mirar es de mala educación.	Так глазеть — невежливо	Fissare è maleducazione	盯着别人看不礼貌	ジロジロ見るのは失礼だろう			
&Text.NPC.Receptionist	*Позіхає*	Gähn ...	*Bâille*	Bostezo…	Зевает...	Yawn…	打哈欠……	ふぁ～あ…			
&Text.Guard.Heat	Ігра скінчилася, $name!	"Game Over, $name!"	"Fini de jouer, $name !"	"¡Fin del juego, $name!"	"Конец игре, $name!"	Game over $name!	游戏结束了， $name！ 	ゲームオーバーだ、 $name！			
&Text.Guards.RollCallMain	Не давайте нам ще більше причин лупцювати вас…	"Gebt uns keinen weiteren Grund, Schläge auszuteilen ..."	Ne nous poussez pas à distribuer des raclées...	No nos deis más razones para repartir palizas...	Не стоит давать нам новые причины для мордобития...	Non dateci ancora più ragioni per dispensare botte...	别再主动找打了……	ぶん殴る理由なら間に合ってる…			
&Text.Guard.SpottedWantedCharacter	Знайшовся!	Gefunden!	Te voilà !	¡Te encontré!	Попался!	Eccoti!	找到你了！ 	見つけたぞ！			
&Text.Guard.NaughtyLocation	А ну геть звідси, $name!	"Geh da weg, $name!"	"Sors de là, $name !"	"¡Ven aquí, $name!"	"Уйди оттуда, $name!"	Via di lì $name!	$name， 离那里远点！ 	そこから離れろ、 $name！			
&Text.Guard.Chat	Йди туди, де ти повинен бути, $name	"Geh dahin, wo du sein sollst, $name."	"Retourne à ta place, $name."	"Vete a tu sitio, $name."	"Иди на свое место, $name"	"Torna al tuo posto, $name"	去该去的地方， $name	自分の場所へ戻れ、 $name			
&Text.NPC.MedicDismissFromInfirmary	Покваптесь	Geh schon.	Dépêche-toi un peu.	Date prisa.	Поторопись	"Va’ via, ora"	动作快点	さあ、 房へ戻れ			
&Text.Inmates.PlayerRep1	Геть	Geh weg.	Dégage.	¡Fuera!	Сгинь	Vattene	走开	消えろ			
&Text.Guard.CharacterTardy	Рухайся, $name!	"Geh, $name!"	"Vite, $name !"	"¡Muévete, $name!"	"Двигай, $name!"	"Muoviti, $name!"	快走， $name！ 	ダッシュだ、 $name！			
&Text.Guards.RollCallStart	Покінчімо вже із цим...	Gehen wir’s an ...	"Allez, on s'y met..."	Vamos a comenzar con esto...	Пора разобраться с этим...	Andiamo avanti...	开始吧……	では始めよう…			
&Text.Inmates.Attacked	Пігнали!	Gehen wir’s an!	Allons-y !	¡Acabemos con esto!	Сделаем это!	Facciamolo!	动手吧！ 	やってやらぁ！			
&Text.Visitor.Greet	Усе добре?	Geht’s gut?	C'est bon ?	¿Vale?	Хорошо?	Ve bene?	你好吗？	元気か？			
&Text.Inmates.Showers	Вітаю в моєму особистому куточку!	Geht’s noch ein bisschen näher?	Bienvenue dans mon espace vital !	¡Bienvenido a mi espacio personal!	Добро пожаловать в мое пространство!	Benvenuto nel mio spazio personale!	欢迎来到我的私人空间！ 	秘密の花園へようこそ！			
&Text.Inmates.PlayerRep3	Разом ми сильніше	Gemeinsam stärker.	Plus forts ensemble.	Más fuerte juntos.	Вместе мы сила	L’unione fa la forza	团结力量大	力を合わせるんだ			
&Text.Inmates.FoodHall	Не забудь свою зелень	Gemüse nicht vergessen.	N'oublie pas tes légumes.	No te olvides de comer verdura.	Не забудьте съесть овощи	Non scordarti le verdure	别忘了吃蔬菜	野菜もちゃんと食えよ			
&Text.Guard.SpottedWantedCharacter	Це ж той, кого я шукав!	Genau nach dir hab ich gesucht!	Justement la personne que je cherchais !	¡Justo quien estaba buscando!	Тебя-то я и искал!	Proprio la persona che cercavo!	我正要找你呢！ 	おまえを探してたんだ！			
&Text.Inmates.FoodHall	"Насолоджуйся їжею, може, востаннє їси"	"Genieß das Essen, könnte dein letztes sein."	"Profite, c'est peut-être le dernier."	"Disfruta, puede que sea tu última comida."	"Приятного аппетита, может, в последний раз"	"Goditi il pasto, potrebbe essere l’ultimo"	好好吃吧， 吃了这顿可能就没下顿了	よーく味わえ、 最後の食事かもしれんぜ			
&Text.Inmate.Snitch.Character.Like	Насолоджуйся свободою	Genieß deine Freiheit!	Profite de ta liberté !	Disfruta de la libertad.	Наслаждайся свободой	Goditi la libertà	享受自由吧	自由を楽しんでくれ			
&Text.NPC.MedicDismissFromSolitary	Насолоджуйся своїм відпочинком!	Genieß den Aufenthalt!	Profite du séjour !	¡Pásatelo bien!	Приятного дня!	Buona permanenza!	祝你在这里过得愉快！ 	楽しいご滞在を～！			
&Text.Guards.FoodHall	"Насолоджуйтеся своєю безплатною їжею, тварини!"	"Genießt eure Gratismahlzeit, ihr Viecher!"	"Profitez des repas gratuits, sales animaux !"	"¡Disfrutad de poder comer gratis, animales!"	"Наслаждайтесь бесплатной жрачкой, зверюги!"	"Godetevi il pasto gratis, animali!"	你们这帮畜生， 好好享受免费饭菜吧！ 	タダ飯をよーく味わえ！			
&Text.Guards.CombatEnded	Правосуддя здійснено	Gerechtigkeit siegt.	Justice est rendue.	Se ha hecho justicia.	Правосудие свершилось	La giustizia è servita	正义得到了伸张	正義は下された			
&Text.Inmates.CombatEnded	На здоров’я	Gerne.	Un plaisir.	Un placer.	Не за что	È un piacere	这是我的荣幸	礼はいらんぜ			
&Text.Guards.RollCallStart	Дивіться прямо, нездари!	"Gesicht voraus, Idioten!"	"Vers l'avant, crétins !"	"¡Mirada hacia delante, cretinos!"	"Смотреть вперед, кретины!"	"Guardate avanti, idioti!"	你们这些笨蛋， 目视前方！ 	前を向け、 ボンクラども！			
&Text.Guard.CharacterKnockedOut	Перемога за мною!	Gewonnen!	J'ai gagné !	¡Gané!	Я победил!	Ho vinto!	我赢了！ 	勝った！			
&Text.Inmates.MaxPrisonAlertness	Ходіть-но!	Gib Gas!	On se taille !	¡A correr!	Атас!	Gambe!	快点走！ 	逃げろぉ～！			
&Text.Inmates.FoodHall	Дай-но свою запіканку	Gib mir deinen Nachtisch.	Donne-moi ton dessert.	Dame tu postre.	Дай сюда пудинг	Dammi il tuo budino	把你的布丁给我	プリンをよこせ			
&Text.ChatToGuard	Лише дай мені причину тебе закувати...	"Gib mir nen Grund, zu schießen ..."	Donne-moi une raison de t'attraper...	Dame un motivo para zurrarte...	Дай мне повод тебе вломить...	Dammi una scusa per farti a pezzi...	给我揍你的理由……	いつでもぶん殴ってやるぞ…			
&Text.NPC.Medic	Завжди є, що робити...	Gibt immer was zu tun ...	Il y a toujours quelque chose à faire...	Siempre hay algo que hacer...	Всегда есть чем заняться...	C’è sempre qualcosa da fare...	总有事情做……	やることが多すぎる…			
&Text.NPC.MedicCarrying	Цей, схоже, дохлий	Gibt keine Worte dafür.	On peut pas soigner ça.	Parece perdido.	"Кажется, не спасти"	Non c’è niente da fare	看起来没救了	手遅れっぽい			
&Text.Guards.Gym	Нема легких шляхів	Gibt keinen schnellen Weg.	Il n'y a pas de raccourci.	No hay atajos.	Легких путей не существует	Non ci sono scorciatoie	没有捷径	近道なんてない			
&Text.NPC.JobstaffBanter	Немає нічого приємнішого, аніж працювати за копійки!	"Gibt nichts Schöneres, als für einen Hungerlohn zu arbeiten!"	Rien de tel que de travailler pour un salaire de misère !	¡Nada más satisfactorio que trabajar por una miseria!	"Нет большего удовлетворения, чем работать за гроши!"	Non c’è miglior soddisfazione che lavorare per una miseria!	没有比为微薄的工资干活更令人满意的事了！ 	はした金のために働くのはサイコーだぞ！			
&Text.NPC.Counselor	Ти завжди так почувався?	Ging’s dir schon immer so dabei?	Tu as toujours eu ce sentiment ?	¿Siempre te has sentido así?	Вам всегда так казалось?	Ti sei sempre sentito così?	你一直都这么认为吗？	いつもそういった感情を？			
&Text.ChatToGuard	Не думай, що я не знаю про твої наміри	"Glaub nicht, dass ich nicht weiß, was du vorhast."	Ne va pas croire que j'ignore ce que tu prépares.	No creas que no sé lo que tramas.	"Не думай, что я не знаю, что ты задумал"	Non credere che non sappia cosa vuoi fare	别以为我不知道你打什么主意	おまえの企みなんぞ、 お見通しだ			
&Text.Inmates.GuardBanter	Думаєш, це якийсь леґальний жах? Так і є!	"Glaubst du, das sei ein institutionalisierter Albtraum? Du hast recht!"	Vous vous croyez dans un cauchemar pénitentiaire ? Vous avez raison !	¿Creéis que esto es una pesadilla institucionalizada? ¡Así es!	"Думаете, это узаконенный кошмар? Так и есть!"	Pensate che questo sia un incubo istituzionalizzato? Avete ragione!	你觉得长期活在这种机构里是个噩梦？你想对了！ 	こいつはシステム化された悪夢だって？ なるほど！			
&Text.Inmates.PlayerRep0	Не заглядай на мене	Glotz mich nicht an.	Me reluque pas.	No me mires así.	Хватит на меня пялиться	Non fissarmi	别盯着我	ジロジロ見るな			
&Text.Inmates.GuardBanter	Заглядуєш на мене, друзяко?	"Glotzt du mich an, Kumpel?"	Tu me regardes de travers ?	"¿Me estás mirando, chico?"	"Ты осматриваешь меня, приятель?"	"Mi stai fissando, tu?"	伙计， 你盯着我干嘛？	こっちを見てるのか？			
&Text.Inmates.Banter	"Щойно я подумав, що я вільний, вони запхали мене назад"	"Grade als ich dachte ich wäre raus, ziehen sie mich wieder rein."	"Je pensais pouvoir sortir, mais non."	"Justo cuando creía que estaba fuera, me volvieron a meter."	"Только я подумал, что соскочил, как они снова втянули меня"	"E quando credevo di essere uscito, mi hanno rimesso dentro"	我还以为终于能出去了， 结果又被他们拽回来了	出られたと思ったらトンボ帰りさ			
&Text.Guard.Heat	Готовий знешкодити!	Greife an!	Paré à charger !	¡A punto de chocar!	Готов поразить цель!	In avvicinamento!	准备战斗！ 	交戦する！			
&Text.Guard.SpottedWantedCharacter	Бачу підозрюваного!	Greife Verdächtigen an!	J'engage le suspect !	¡Sospechoso ubicado!	Захват подозреваемого!	Mi avvicino!	正在和嫌疑犯战斗！ 	対象と交戦する！			
&Text.GuardDog.Doggie	Р-р-р-р	Grrr	Grrrr	¡Grrrr…!	Р-р-р	Grrrr	吼	ガルゥゥゥ			
&Text.Inmate.Disguise	Вітаю!	Gruß!	Salut !	¡Saludos!	Ура!	Ave!	万岁！ 	敬礼！			
&Text.Guards.LockdownStart	ТАК. Слухайте, люди. ЦЕ ЗАМИКАННЯ!	"GUT – Hört zu, Leute. DAS IST EINE VERRIEGELUNG!"	BIEN. Écoutez-moi. ÉTAT D'URGENCE !	Bien. Oídme. ¡ESTO ES UN BLOQUEO!	"ТОЧНО! — Слушай, народ. ЭТО ИЗОЛЯЦИЯ!"	"BENE! Ascoltate, gente. SIAMO IN LOCKDOWN!"	好了， 大伙儿听着。 封锁开始了！ 	みんなよく聞け、 施設が封鎖された！			
